date,open,high,low,close,volume,quote_volume,taker_buy_quote_volume
2025-06-21 11:00:00,34.969,35.3,34.831,35.217,188710.4,6629937.55207,3278958.28184
2025-06-21 12:00:00,35.217,35.312,34.937,34.942,218838.74,7687841.83142,3688899.44556
2025-06-21 13:00:00,34.942,35.143,33.914,34.062,669298.89,23048213.90249,9039100.45358
2025-06-21 14:00:00,34.063,34.415,33.929,34.107,478684.81,16348732.63527,8658671.79275
2025-06-21 15:00:00,34.104,34.266,32.9,33.289,932644.72,31155552.37627,13034360.27439
2025-06-21 16:00:00,33.288,33.409,32.58,32.74,711592.88,23490357.66168,11478316.78639
2025-06-21 17:00:00,32.742,33.368,32.326,32.483,800844.98,26245474.61644,12690708.61197
2025-06-21 18:00:00,32.483,33.121,32.456,32.551,618417.27,20265647.10585,10406711.98206
2025-06-21 19:00:00,32.554,32.781,31.783,31.853,998663.7,32172560.61915,14612359.34107
2025-06-21 20:00:00,31.853,32.662,31.783,32.488,636600.43,20523836.96313,10733556.27708
2025-06-21 21:00:00,32.49,32.7,30.913,32.083,1691821.23,53860229.53707,24271007.22991
2025-06-21 22:00:00,32.08,33.671,31.854,33.274,1330319.22,43763874.01294,24455407.90919
2025-06-21 23:00:00,33.275,34.57,32.624,34.421,1418229.89,47320833.27951,24859651.14781
2025-06-22 00:00:00,34.419,34.553,33.147,33.846,1756833.15,59514707.98781,27950518.12151
2025-06-22 01:00:00,33.843,34.174,33.192,33.282,857261.18,28866886.1586,13473768.26939
2025-06-22 02:00:00,33.284,33.755,32.722,33.329,1106314.34,36702126.95865,17121053.21017
2025-06-22 03:00:00,33.328,33.496,32.787,33.211,530470.18,17560780.01552,8209143.7637
2025-06-22 04:00:00,33.211,34.008,33.124,33.812,562326.36,18947666.7804,10828745.91481
2025-06-22 05:00:00,33.811,34.43,33.806,34.38,600734.9,20535906.61915,9743661.5102
2025-06-22 06:00:00,34.375,34.617,34.151,34.242,393740.56,13527195.28078,6822798.55832
2025-06-22 07:00:00,34.24,34.242,33.4,33.868,624573.84,21086013.52577,9467008.17861
2025-06-22 08:00:00,33.868,34.163,33.65,34.103,392293.79,13319090.80297,6954955.63004
2025-06-22 09:00:00,34.102,34.251,33.24,33.28,557208.74,18772919.63138,8874597.56341
2025-06-22 10:00:00,33.276,33.764,33.231,33.684,360640.85,12081704.13769,6227323.16503
2025-06-22 11:00:00,33.683,34.436,33.672,33.866,468595.26,15940958.35516,7951621.74235
2025-06-22 12:00:00,33.863,34.0,33.154,33.556,523947.21,17592330.77109,8987492.90206
2025-06-22 13:00:00,33.559,33.709,31.878,32.456,1878199.03,60923539.76536,29268318.36702
2025-06-22 14:00:00,32.456,33.464,31.6,33.192,2372864.44,77142943.00366,38001390.8374
2025-06-22 15:00:00,33.192,33.612,32.59,32.911,1385264.47,45794182.4556,22437264.75077
2025-06-22 16:00:00,32.909,33.627,32.402,33.601,1087262.82,35888055.80258,19377466.57804
2025-06-22 17:00:00,33.601,34.352,33.31,34.076,906014.34,30612965.11083,16339136.92291
2025-06-22 18:00:00,34.075,34.325,33.711,33.931,541788.93,18435722.1583,9035077.16342
2025-06-22 19:00:00,33.93,34.283,33.435,33.62,680036.56,23035835.57007,9900022.69953
2025-06-22 20:00:00,33.62,34.998,33.275,34.63,1414204.16,48392083.54629,26534260.44899
2025-06-22 21:00:00,34.629,35.003,34.264,34.328,626144.63,21725338.45435,11260501.58165
2025-06-22 22:00:00,34.327,36.033,34.291,36.021,1673707.77,59185694.71524,32976886.09358
2025-06-22 23:00:00,36.022,36.065,35.505,35.754,694649.52,24839618.22793,12114163.97943
2025-06-23 00:00:00,35.761,36.0,35.014,35.553,842527.39,29892483.56417,13348800.3301
2025-06-23 01:00:00,35.56,36.015,35.202,35.979,419572.43,14905866.85902,7584641.86043
2025-06-23 02:00:00,35.978,36.126,35.607,35.718,457828.09,16429469.90966,8023549.48342
2025-06-23 03:00:00,35.717,35.85,35.135,35.289,359361.14,12729077.02465,5545647.36303
2025-06-23 04:00:00,35.29,35.685,35.058,35.193,277434.48,9810129.86745,4960004.65491
2025-06-23 05:00:00,35.194,35.799,35.194,35.739,282765.26,10049201.32971,5376659.72866
2025-06-23 06:00:00,35.739,35.942,35.203,35.368,501492.94,17836373.71907,8042160.27809
2025-06-23 07:00:00,35.367,35.919,35.361,35.89,392745.33,14014737.32519,7225112.87632
2025-06-23 08:00:00,35.889,36.332,35.653,35.986,530670.4,19105144.31059,10526132.26983
2025-06-23 09:00:00,35.987,36.055,35.204,35.5,437617.53,15527879.127,7598295.32187
2025-06-23 10:00:00,35.499,35.525,34.902,35.12,405059.37,14255433.39751,5382690.93303
2025-06-23 11:00:00,35.121,35.278,34.659,35.089,490857.09,17167495.14972,7841552.08721
2025-06-23 12:00:00,35.089,35.793,34.565,35.746,651678.73,22847363.39764,12211078.72983
2025-06-23 13:00:00,35.746,36.251,34.71,36.089,1194765.61,42420888.09632,21096362.66334
2025-06-23 14:00:00,36.09,36.737,34.923,35.11,1722865.84,61890735.19154,32866007.18865
2025-06-23 15:00:00,35.11,35.344,34.308,34.498,959251.83,33476163.10499,15983660.95478
2025-06-23 16:00:00,34.496,34.608,33.272,34.493,2254145.72,76499291.97922,37005584.18835
2025-06-23 17:00:00,34.493,36.244,34.407,35.963,1806635.98,64041033.73114,33082043.5254
2025-06-23 18:00:00,35.967,37.455,35.967,36.91,1651537.38,61020125.41371,31071961.97766
2025-06-23 19:00:00,36.907,37.252,36.509,37.234,523380.54,19300910.85608,9333338.11386
2025-06-23 20:00:00,37.237,38.024,36.871,37.414,890922.18,33510862.1728,19483119.94213
2025-06-23 21:00:00,37.414,37.755,36.674,36.688,639335.59,23811560.63474,9846007.90917
2025-06-23 22:00:00,36.69,38.481,36.69,37.995,1807802.32,68491112.74681,36548985.53263
2025-06-23 23:00:00,37.998,38.485,37.889,38.175,658048.15,25117907.08743,12266848.94781
2025-06-24 00:00:00,38.178,38.298,36.562,36.969,974194.89,36310355.60332,15268696.62189
2025-06-24 01:00:00,36.968,37.558,36.509,37.535,628471.28,23232939.09499,12658953.04004
2025-06-24 02:00:00,37.534,37.534,36.453,36.721,741886.21,27374395.08066,10327442.00332
2025-06-24 03:00:00,36.72,37.287,36.681,37.088,341906.11,12667889.47539,7009666.25307
2025-06-24 04:00:00,37.085,37.252,36.664,36.784,251424.51,9285839.7327,4261990.27513
2025-06-24 05:00:00,36.785,37.936,36.688,37.784,536056.3,20024269.92573,11271823.1447
2025-06-24 06:00:00,37.783,37.924,37.244,37.606,439390.05,16533822.69364,7977966.04709
2025-06-24 07:00:00,37.606,37.95,36.882,36.961,484256.46,18079038.38206,8162929.36777
2025-06-24 08:00:00,36.96,37.178,36.536,36.827,650035.25,23971889.23244,11126521.29969
2025-06-24 09:00:00,36.827,37.426,36.656,36.705,416896.11,15415862.7021,8561446.24302
2025-06-24 10:00:00,36.704,36.968,36.25,36.887,672379.19,24597382.52988,11793082.48986
2025-06-24 11:00:00,36.887,37.312,36.61,37.134,462091.86,17092632.05296,7697274.70994
2025-06-24 12:00:00,37.134,37.444,36.884,37.214,406321.35,15097410.59066,7096491.87085
2025-06-24 13:00:00,37.211,37.5,36.791,37.039,697308.44,25880908.16035,12089175.80153
2025-06-24 14:00:00,37.038,38.314,36.94,37.88,804465.82,30313710.59137,15127091.81569
2025-06-24 15:00:00,37.881,38.189,37.396,37.739,597294.97,22568407.9409,10456599.19122
2025-06-24 16:00:00,37.744,38.83,37.433,38.752,788225.82,30026161.08161,15314323.19538
2025-06-24 17:00:00,38.752,38.936,37.778,37.981,703963.76,26973403.23358,13793265.90978
2025-06-24 18:00:00,37.978,38.227,37.339,37.385,459473.02,17390483.74942,7593552.27395
2025-06-24 19:00:00,37.385,37.622,36.726,37.158,552189.07,20542880.5969,9381021.67437
2025-06-24 20:00:00,37.159,37.732,36.884,37.671,369675.37,13793219.7625,8747693.3771
2025-06-24 21:00:00,37.673,37.673,37.014,37.531,245238.05,9140295.62822,4423728.20853
2025-06-24 22:00:00,37.526,37.532,36.935,37.27,229081.41,8509898.8933,3632842.17084
2025-06-24 23:00:00,37.27,37.532,36.96,37.512,197371.06,7356695.80693,3864113.73292
2025-06-25 00:00:00,37.513,37.862,37.162,37.837,360539.65,13518264.14014,6769090.29229
2025-06-25 01:00:00,37.835,38.292,37.596,37.927,446599.61,16932335.80797,8605287.35075
2025-06-25 02:00:00,37.928,38.718,37.886,38.658,561660.56,21574486.95298,10310270.12484
2025-06-25 03:00:00,38.657,38.775,38.0,38.082,509417.06,19536313.64393,8119314.50354
2025-06-25 04:00:00,38.084,38.444,37.485,37.64,413643.26,15677245.40321,7293917.77376
2025-06-25 05:00:00,37.64,37.83,37.333,37.449,385700.09,14486950.48144,7360628.35844
2025-06-25 06:00:00,37.449,37.698,37.178,37.599,263269.53,9854712.5317,5247014.15134
2025-06-25 07:00:00,37.599,38.157,37.368,37.942,320355.03,12114743.43079,6585339.87628
2025-06-25 08:00:00,37.942,38.125,37.478,37.857,339599.45,12817028.48696,6443600.44809
2025-06-25 09:00:00,37.854,38.504,37.724,37.846,541312.18,20618497.83418,9603459.37883
2025-06-25 10:00:00,37.844,38.431,37.682,38.401,324287.71,12325744.06514,6580091.92713
2025-06-25 11:00:00,38.401,38.642,37.96,38.444,364412.48,13963487.28295,6338728.57616
2025-06-25 12:00:00,38.446,38.456,37.982,38.412,352305.33,13456022.55122,6354064.79301
2025-06-25 13:00:00,38.414,39.096,38.106,38.861,789632.21,30594592.61183,15699573.7357
2025-06-25 14:00:00,38.862,39.02,37.452,37.805,1161421.54,44217450.76437,21958733.5172
2025-06-25 15:00:00,37.801,37.884,37.09,37.454,760172.73,28398577.77751,14160580.56803
2025-06-25 16:00:00,37.455,37.547,36.778,36.964,431287.1,16030830.61264,6943696.01633
2025-06-25 17:00:00,36.964,37.37,36.677,36.963,387561.76,14331008.11437,7273119.74862
2025-06-25 18:00:00,36.964,37.316,36.881,37.309,272756.55,10126087.18431,5484585.69807
2025-06-25 19:00:00,37.309,37.485,37.093,37.273,260099.23,9704334.35529,4710957.11965
2025-06-25 20:00:00,37.273,37.724,37.057,37.668,253932.82,9486640.70513,4655402.67816
2025-06-25 21:00:00,37.667,37.814,37.17,37.29,190369.9,7130745.781,3350220.98498
2025-06-25 22:00:00,37.291,37.319,36.779,36.783,262164.84,9703796.71173,4036494.04175
2025-06-25 23:00:00,36.784,37.042,36.707,37.016,207648.51,7649608.33084,3842927.78042
2025-06-26 00:00:00,37.017,37.259,36.769,37.039,275140.29,10193407.35487,5218543.76807
2025-06-26 01:00:00,37.04,37.551,36.639,37.533,418675.43,15547070.12577,7935869.89137
2025-06-26 02:00:00,37.534,37.83,37.221,37.679,370722.34,13931621.10509,7018262.37391
2025-06-26 03:00:00,37.679,38.104,37.464,37.576,368567.17,13943655.23804,6614421.12672
2025-06-26 04:00:00,37.581,37.742,37.072,37.268,210222.93,7851014.81207,3782283.07558
2025-06-26 05:00:00,37.268,37.269,36.843,36.988,164487.49,6085500.78237,2888143.88646
2025-06-26 06:00:00,36.983,37.302,36.876,37.266,205238.25,7626185.63963,3993949.58472
2025-06-26 07:00:00,37.263,38.01,37.225,37.664,499151.16,18815417.69539,9562212.45907
2025-06-26 08:00:00,37.664,37.913,37.522,37.539,234857.81,8862617.7593,4141670.69443
2025-06-26 09:00:00,37.54,37.642,37.067,37.147,333868.88,12452108.08248,6038551.40891
2025-06-26 10:00:00,37.148,37.438,37.031,37.148,216242.18,8059870.83867,4143299.50053
2025-06-26 11:00:00,37.15,37.436,36.9,37.343,258419.08,9601293.078,5141899.14821
2025-06-26 12:00:00,37.343,37.731,37.084,37.573,364614.92,13655739.70772,6389469.4091
2025-06-26 13:00:00,37.574,37.769,37.236,37.68,518136.22,19450189.46643,9462069.61283
2025-06-26 14:00:00,37.683,38.004,37.44,37.599,623800.55,23537393.83965,10921626.55529
2025-06-26 15:00:00,37.601,37.669,36.771,37.355,747232.13,27767149.09147,13937767.49709
2025-06-26 16:00:00,37.354,37.563,36.361,36.409,652825.73,24090520.08557,9555568.12315
2025-06-26 17:00:00,36.41,36.759,36.115,36.397,383493.82,13985907.11393,6603811.2303
2025-06-26 18:00:00,36.397,36.694,36.042,36.134,414852.11,15060198.60399,6066715.95499
2025-06-26 19:00:00,36.135,36.838,36.0,36.712,399868.74,14569871.78908,7449080.49573
2025-06-26 20:00:00,36.706,37.665,36.586,37.459,517844.9,19305416.94264,9259462.12328
2025-06-26 21:00:00,37.459,37.473,36.581,36.83,423061.07,15654756.87879,6593615.45013
2025-06-26 22:00:00,36.828,37.09,36.089,36.11,346904.01,12663410.98826,6011363.45633
2025-06-26 23:00:00,36.11,36.31,35.735,35.803,416225.62,14965436.144,6156550.56444
2025-06-27 00:00:00,35.802,35.932,35.347,35.502,318936.79,11381441.27978,5076032.1783
2025-06-27 01:00:00,35.501,36.416,35.468,36.197,407760.87,14693480.16656,8581555.3955
2025-06-27 02:00:00,36.194,36.697,36.097,36.656,200756.28,7322991.12585,4038714.09583
2025-06-27 03:00:00,36.661,36.777,36.477,36.712,128427.38,4709430.29056,2172286.81912
2025-06-27 04:00:00,36.715,36.841,36.526,36.657,113439.16,4159464.59949,1753234.16582
2025-06-27 05:00:00,36.66,36.876,36.447,36.594,160394.82,5875376.93126,2812511.96389
2025-06-27 06:00:00,36.593,36.942,36.558,36.749,128278.7,4723706.95796,2215449.62677
2025-06-27 07:00:00,36.749,36.931,36.142,36.275,250863.73,9157672.45006,3752972.78431
2025-06-27 08:00:00,36.276,37.278,36.206,37.236,384024.92,14119896.97572,8104573.8953
2025-06-27 09:00:00,37.248,37.285,36.774,36.923,239085.1,8848702.73541,3652938.36002
2025-06-27 10:00:00,36.925,37.158,36.797,37.003,132656.84,4911866.03602,2646916.74002
2025-06-27 11:00:00,36.996,37.053,36.675,36.899,129660.83,4772179.45399,2560496.80932
2025-06-27 12:00:00,36.9,37.204,36.464,36.573,277054.87,10215201.28013,4835027.97707
2025-06-27 13:00:00,36.572,36.94,36.43,36.758,219311.94,8045218.64397,4235841.22657
2025-06-27 14:00:00,36.759,37.051,36.497,36.542,299074.0,10996246.9279,4917715.38444
2025-06-27 15:00:00,36.543,36.934,36.226,36.818,369126.29,13494144.63169,6624535.30392
2025-06-27 16:00:00,36.818,37.164,36.512,36.952,330940.71,12207545.92804,6468830.02286
2025-06-27 17:00:00,36.948,36.978,36.069,36.486,460560.21,16764289.17205,8807685.71263
2025-06-27 18:00:00,36.48,36.56,35.833,36.012,252518.55,9119033.09504,4186444.49487
2025-06-27 19:00:00,36.011,36.165,35.761,35.958,215367.92,7745312.74985,4162651.46764
2025-06-27 20:00:00,35.958,36.412,35.868,36.389,173599.61,6283287.9005,3313629.70317
2025-06-27 21:00:00,36.39,36.586,36.155,36.388,177106.44,6450394.34563,2712892.21009
2025-06-27 22:00:00,36.389,36.553,36.261,36.48,127202.5,4631388.14506,2165656.50934
2025-06-27 23:00:00,36.48,36.632,36.347,36.622,90713.77,3308714.30474,1561902.19885
2025-06-28 00:00:00,36.623,36.637,36.31,36.537,153228.65,5589582.73678,2816834.00226
2025-06-28 01:00:00,36.534,36.649,36.219,36.569,108587.87,3954755.66546,1676114.33382
2025-06-28 02:00:00,36.569,36.8,36.373,36.716,139754.99,5115078.85494,2587103.35754
2025-06-28 03:00:00,36.716,36.898,36.61,36.828,73771.65,2712335.63953,1404650.95489
2025-06-28 04:00:00,36.832,36.9,36.508,36.599,111496.85,4086617.71425,1689476.73406
2025-06-28 05:00:00,36.599,36.934,36.599,36.873,124954.63,4601819.16624,2412369.12875
2025-06-28 06:00:00,36.873,36.95,36.663,36.901,105979.11,3899818.25899,1858397.62214
2025-06-28 07:00:00,36.902,37.137,36.698,37.112,123840.39,4570901.57337,2589286.89617
2025-06-28 08:00:00,37.109,37.237,36.813,37.139,204758.3,7590738.12936,3425089.707
2025-06-28 09:00:00,37.138,37.418,36.991,37.196,164833.29,6132247.49644,2593568.00353
2025-06-28 10:00:00,37.197,37.281,36.958,37.05,140067.72,5194432.94182,2571944.90454
2025-06-28 11:00:00,37.05,37.111,36.852,36.882,86169.32,3185642.27285,1475725.87664
2025-06-28 12:00:00,36.878,36.935,36.667,36.712,118319.39,4349234.87387,2089727.47166
2025-06-28 13:00:00,36.712,36.957,36.582,36.643,113146.33,4153992.49777,2292562.71141
2025-06-28 14:00:00,36.643,36.806,36.564,36.593,133763.5,4903664.49744,2200806.59909
2025-06-28 15:00:00,36.594,36.918,36.572,36.884,138205.81,5080852.43061,2292294.8998
2025-06-28 16:00:00,36.883,37.168,36.883,36.974,202240.57,7489742.51922,3845719.38435
2025-06-28 17:00:00,36.97,37.376,36.837,37.308,177362.04,6586777.65234,3318836.03205
2025-06-28 18:00:00,37.308,37.613,37.101,37.599,170725.73,6373448.87026,3375900.6127
2025-06-28 19:00:00,37.597,37.879,37.462,37.52,200210.6,7546800.93684,4055190.4798
2025-06-28 20:00:00,37.519,37.826,37.42,37.616,127426.76,4795386.87202,2468257.23664
2025-06-28 21:00:00,37.618,37.819,37.497,37.774,79845.84,3008869.58568,1527167.13039
2025-06-28 22:00:00,37.774,37.907,37.622,37.828,122153.03,4615838.00358,2260236.95038
2025-06-28 23:00:00,37.827,37.848,37.556,37.798,91531.21,3449943.44394,1653617.11406
2025-06-29 00:00:00,37.799,37.93,37.653,37.815,151630.57,5731012.16978,2561714.37195
2025-06-29 01:00:00,37.817,37.965,37.699,37.744,169923.72,6427327.8562,3213863.64959
2025-06-29 02:00:00,37.743,37.836,37.602,37.745,88258.09,3325384.12848,1583731.42271
2025-06-29 03:00:00,37.744,38.0,37.708,37.712,183873.52,6959069.71196,3035572.95165
2025-06-29 04:00:00,37.712,37.945,37.689,37.78,88755.94,3355655.18307,1559047.70266
2025-06-29 05:00:00,37.783,37.8,37.489,37.627,137574.25,5174570.02411,2132760.46508
2025-06-29 06:00:00,37.632,37.998,37.617,37.977,141753.65,5363001.54014,3307970.81351
2025-06-29 07:00:00,37.976,38.478,37.902,38.471,372817.25,14236266.02317,9048841.0642
2025-06-29 08:00:00,38.471,38.565,38.241,38.516,238891.06,9184096.13069,5366866.87555
2025-06-29 09:00:00,38.51,38.765,38.412,38.442,277770.45,10720364.06319,5632100.58787
2025-06-29 10:00:00,38.442,38.807,38.402,38.654,228266.57,8824249.68092,4323321.24409
2025-06-29 11:00:00,38.654,38.899,38.54,38.847,168613.63,6531757.60317,3328884.04147
2025-06-29 12:00:00,38.847,39.06,38.667,38.987,275689.8,10720146.5479,5559861.7174
2025-06-29 13:00:00,38.984,39.055,38.8,38.951,147682.44,5749320.39301,2924061.93793
2025-06-29 14:00:00,38.951,39.413,38.807,38.916,423603.29,16578942.52776,8799950.93415
2025-06-29 15:00:00,38.918,39.134,38.451,38.459,296183.65,11485511.8573,5085431.12167
2025-06-29 16:00:00,38.46,38.576,38.3,38.492,286358.49,11006062.32509,5509641.81364
2025-06-29 17:00:00,38.492,38.565,38.054,38.254,200001.57,7652367.52616,3837056.6049
2025-06-29 18:00:00,38.254,38.293,37.99,38.136,204440.28,7791391.37039,3710795.728
2025-06-29 19:00:00,38.137,38.271,37.965,38.264,104105.38,3964122.69664,2029759.97645
2025-06-29 20:00:00,38.262,38.295,38.004,38.143,92324.68,3520087.31122,1815897.91865
2025-06-29 21:00:00,38.146,38.782,38.043,38.59,262281.55,10086624.15945,5081682.25762
2025-06-29 22:00:00,38.59,39.704,38.564,39.493,523976.12,20549660.83454,11346058.13423
2025-06-29 23:00:00,39.494,39.901,39.491,39.775,294076.34,11684270.56603,5940476.13364
2025-06-30 00:00:00,39.778,39.878,39.463,39.688,276885.56,10980512.66991,4935057.71621
2025-06-30 01:00:00,39.692,40.479,39.413,40.29,347960.4,13932787.29431,7573204.92061
2025-06-30 02:00:00,40.292,41.145,40.135,40.681,512345.1,20875133.11163,10580851.92082
2025-06-30 03:00:00,40.686,41.112,40.625,40.867,277846.49,11353388.47155,5762710.08796
2025-06-30 04:00:00,40.867,40.928,40.427,40.662,242262.75,9855412.84301,4475593.65455
2025-06-30 05:00:00,40.663,41.269,40.484,41.169,267313.64,10912313.14339,5473174.44148
2025-06-30 06:00:00,41.169,41.2,39.715,39.974,662407.59,26661820.2997,11620075.49784
2025-06-30 07:00:00,39.973,40.341,39.826,40.051,325868.72,13084644.62511,7032743.70731
2025-06-30 08:00:00,40.048,40.194,39.533,39.772,420217.69,16730671.80912,7292492.39198
2025-06-30 09:00:00,39.773,40.037,39.759,39.816,169973.6,6780184.55597,3320004.11638
2025-06-30 10:00:00,39.82,40.094,39.733,39.82,242812.0,9687892.2562,4343981.17533
2025-06-30 11:00:00,39.82,40.071,39.711,39.945,162057.47,6468250.68795,3053249.23765
2025-06-30 12:00:00,39.945,40.093,39.77,39.872,174956.3,6985687.63433,3388257.95249
2025-06-30 13:00:00,39.874,40.345,39.812,39.956,344878.07,13824967.83788,7192477.66954
2025-06-30 14:00:00,39.959,40.266,39.426,39.47,503622.83,20058647.05199,7612509.94127
2025-06-30 15:00:00,39.471,40.129,39.156,39.873,757193.64,30029903.33657,14944621.10554
2025-06-30 16:00:00,39.873,40.707,39.66,40.564,446991.27,17943056.2852,9986586.0671
2025-06-30 17:00:00,40.564,40.729,40.204,40.6,320841.76,12996668.31554,6364562.82163
2025-06-30 18:00:00,40.6,40.69,40.01,40.204,254055.44,10232475.68325,4558461.03889
2025-06-30 19:00:00,40.204,40.884,40.181,40.821,202563.68,8214913.23914,4473761.53332
2025-06-30 20:00:00,40.821,41.052,40.435,40.911,273500.76,11169076.87385,5298732.08864
2025-06-30 21:00:00,40.911,41.258,40.508,40.607,253009.0,10341753.59199,5020708.38869
2025-06-30 22:00:00,40.607,40.714,39.882,40.053,351235.23,14128328.4791,6139815.40833
2025-06-30 23:00:00,40.052,40.164,39.345,39.55,407066.11,16118800.3722,8114255.77385
2025-07-01 00:00:00,39.556,39.661,39.042,39.279,275519.81,10843692.50125,5103247.41196
2025-07-01 01:00:00,39.279,39.809,39.235,39.428,223175.6,8829692.62128,4983864.52995
2025-07-01 02:00:00,39.426,39.739,39.3,39.344,145752.1,5761219.4058,2693169.92063
2025-07-01 03:00:00,39.345,39.579,39.162,39.474,192234.54,7570170.92416,3610171.60432
2025-07-01 04:00:00,39.476,39.481,38.872,39.016,197282.2,7722943.68573,3286496.92587
2025-07-01 05:00:00,39.016,39.173,38.444,38.829,474059.6,18361741.32344,7608823.60176
2025-07-01 06:00:00,38.83,38.859,38.643,38.781,146352.12,5675454.82778,3199945.44396
2025-07-01 07:00:00,38.782,39.151,38.465,38.998,377979.0,14693769.71436,8173132.16007
2025-07-01 08:00:00,38.999,39.097,38.585,38.729,259742.34,10087941.54015,4880194.86357
2025-07-01 09:00:00,38.729,39.134,38.584,39.05,297689.37,11573754.01504,6425328.68137
2025-07-01 10:00:00,39.051,39.345,38.885,39.273,323998.22,12677386.13323,7587725.00522
2025-07-01 11:00:00,39.271,39.44,39.088,39.331,261659.49,10282287.98276,5179132.53881
2025-07-01 12:00:00,39.329,39.5,39.077,39.183,265599.09,10427513.52815,4530163.13015
2025-07-01 13:00:00,39.183,39.284,38.717,39.013,424343.18,16544099.28404,7739870.99244
2025-07-01 14:00:00,39.018,39.446,38.511,38.898,518127.47,20169237.77112,8565285.71834
2025-07-01 15:00:00,38.898,39.13,38.604,39.042,263374.95,10235735.44011,5677587.23026
2025-07-01 16:00:00,39.038,39.487,38.809,38.85,313136.0,12260305.03843,5523190.51665
2025-07-01 17:00:00,38.851,39.09,38.584,38.696,230958.87,8966600.46917,4704716.48785
2025-07-01 18:00:00,38.7,38.8,37.535,37.674,970785.95,36901705.37431,17234471.32027
2025-07-01 19:00:00,37.674,37.839,36.983,37.025,836712.32,31271918.84914,13684274.44238
2025-07-01 20:00:00,37.026,37.663,36.936,37.448,574033.13,21447621.60257,11146902.97746
2025-07-01 21:00:00,37.449,37.701,37.037,37.277,308391.24,11518253.18448,5039367.2217
2025-07-01 22:00:00,37.275,37.491,37.06,37.144,210159.14,7835490.02372,3393041.14978
2025-07-01 23:00:00,37.148,37.161,36.839,36.909,484921.66,17935300.64248,8086327.92829
2025-07-02 00:00:00,36.91,37.245,36.809,37.125,389220.81,14411808.45276,7413320.76762
2025-07-02 01:00:00,37.125,37.258,36.841,37.155,282027.96,10448030.98991,4360469.53617
2025-07-02 02:00:00,37.158,37.274,36.914,37.177,120763.13,4477161.39319,2006510.81052
2025-07-02 03:00:00,37.178,37.644,37.139,37.424,409628.85,15343735.11314,8775538.69572
2025-07-02 04:00:00,37.423,37.774,37.241,37.772,186657.01,7000107.23668,3756369.55751
2025-07-02 05:00:00,37.771,37.993,37.538,37.851,263153.76,9951058.05848,5527830.99215
2025-07-02 06:00:00,37.851,38.092,37.648,38.023,263287.94,9978593.79493,4797164.76473
2025-07-02 07:00:00,38.024,38.236,37.687,38.088,242265.84,9205726.42005,4092974.74095
2025-07-02 08:00:00,38.094,38.522,38.094,38.515,291758.37,11191942.81724,6109970.22198
2025-07-02 09:00:00,38.514,38.632,38.319,38.546,179107.81,6893042.42341,3418616.96985
2025-07-02 10:00:00,38.542,38.884,38.471,38.877,160995.61,6222807.67644,3296180.62697
2025-07-02 11:00:00,38.879,38.885,38.138,38.257,327140.72,12595022.73522,4856898.842
2025-07-02 12:00:00,38.257,38.334,37.826,38.177,382653.63,14562116.9856,7110609.60844
2025-07-02 13:00:00,38.177,38.517,38.092,38.37,272964.77,10443986.31049,4916309.15314
2025-07-02 14:00:00,38.369,38.759,38.343,38.741,430121.22,16592239.52841,7652947.87114
2025-07-02 15:00:00,38.745,38.986,38.634,38.882,340344.5,13219918.79661,7069700.9598
2025-07-02 16:00:00,38.884,39.722,38.783,39.648,823668.38,32329956.51338,15829790.59719
2025-07-02 17:00:00,39.648,39.738,38.516,38.862,677631.85,26490125.76393,11572660.78259
2025-07-02 18:00:00,38.862,39.18,38.691,39.143,262609.86,10225750.23978,5271452.8856
2025-07-02 19:00:00,39.147,39.391,38.858,39.358,176097.29,6891237.34707,3708126.07039
2025-07-02 20:00:00,39.359,39.656,39.262,39.456,357076.12,14095901.31065,7131759.75842
2025-07-02 21:00:00,39.458,40.179,39.452,40.073,443420.69,17689696.65245,9880273.84205
2025-07-02 22:00:00,40.075,40.306,39.76,40.232,304736.14,12209372.46764,6599037.773
2025-07-02 23:00:00,40.231,40.38,39.855,39.877,242314.55,9724825.93548,4246545.51086
2025-07-03 00:00:00,39.877,40.193,39.683,40.193,182062.72,7268170.07405,3793422.67558
2025-07-03 01:00:00,40.193,40.351,39.919,40.234,161857.27,6505075.80836,2713670.57793
2025-07-03 02:00:00,40.234,40.261,39.671,39.93,245544.12,9794430.55759,4543056.23819
2025-07-03 03:00:00,39.932,40.249,39.779,39.835,169431.8,6780658.25811,3450739.76338
2025-07-03 04:00:00,39.832,39.998,39.7,39.763,148304.15,5911615.23041,2478471.17384
2025-07-03 05:00:00,39.765,40.379,39.741,40.28,232267.26,9309885.00443,4678183.52019
2025-07-03 06:00:00,40.28,40.434,40.066,40.304,221277.77,8908493.47568,4460700.07455
2025-07-03 07:00:00,40.303,40.785,40.196,40.766,274332.46,11130499.72264,5847390.47683
2025-07-03 08:00:00,40.766,40.901,40.544,40.598,163005.34,6645121.19777,3407505.04828
2025-07-03 09:00:00,40.6,41.005,40.44,40.958,247871.99,10109269.85045,4630552.03396
2025-07-03 10:00:00,40.958,40.995,40.383,40.62,223439.86,9080206.37142,3602244.10096
2025-07-03 11:00:00,40.619,40.75,40.295,40.358,193124.02,7826177.43125,3146316.34357
2025-07-03 12:00:00,40.359,40.924,39.828,40.283,614260.86,24753535.56846,12696521.88721
